income_annum,loan_amount,loan_term,cibil_score,loan_status,LTI_Category,LTV_Category,DTI_Category
6000000,19900000,8,486,0,1.0,0.0,2.0
8300000,16800000,18,422,0,0.0,0.0,0.0
5300000,18500000,6,501,0,1.0,0.0,3.0
9700000,23500000,4,666,1,0.0,0.0,3.0
8200000,16500000,18,371,0,0.0,0.0,0.0
3400000,6900000,14,312,0,0.0,0.0,0.0
2800000,11000000,12,753,1,1.0,0.0,1.0
2400000,5200000,16,740,1,0.0,0.0,0.0
8200000,24000000,4,366,0,0.0,0.0,3.0
4200000,11100000,8,526,0,0.0,0.0,1.0
5500000,14800000,10,354,0,0.0,0.0,1.0
2900000,6300000,6,719,1,0.0,0.0,2.0
6300000,20100000,12,774,1,1.0,0.0,1.0
9700000,29100000,18,732,1,0.0,0.0,0.0
6500000,16000000,6,862,1,0.0,0.0,2.0
4900000,10800000,18,613,1,0.0,0.0,0.0
6900000,16500000,6,447,0,0.0,1.0,2.0
1100000,3000000,4,730,1,0.0,0.0,3.0
7800000,29600000,14,568,1,1.0,1.0,1.0
8200000,23600000,6,495,0,0.0,0.0,2.0
6700000,23600000,14,854,1,1.0,1.0,1.0
7400000,15200000,10,548,0,0.0,0.0,1.0
1200000,2700000,14,779,1,0.0,0.0,0.0
9500000,24800000,2,564,1,0.0,0.0,3.0
4000000,8200000,2,571,1,0.0,0.0,3.0
8600000,32600000,8,778,1,1.0,0.0,2.0
9100000,28400000,12,808,1,1.0,0.0,1.0
7100000,18600000,20,770,1,0.0,0.0,0.0
9000000,28400000,4,612,1,1.0,1.0,3.0
1400000,2700000,14,819,1,0.0,0.0,0.0
8800000,20200000,6,627,1,0.0,0.0,2.0
5400000,14700000,4,359,0,0.0,0.0,3.0
6100000,19100000,6,341,0,1.0,1.0,3.0
1000000,3600000,4,570,1,1.0,0.0,3.0
7700000,18100000,20,736,1,0.0,0.0,0.0
6100000,12900000,2,302,0,0.0,0.0,3.0
7700000,21000000,12,420,0,0.0,0.0,1.0
4700000,12000000,2,416,0,0.0,0.0,3.0
9100000,34800000,20,836,1,1.0,0.0,0.0
5800000,12700000,12,528,0,0.0,0.0,0.0
8500000,24900000,2,405,0,0.0,1.0,3.0
9900000,33400000,14,783,1,1.0,0.0,1.0
2000000,4000000,10,636,1,0.0,0.0,1.0
5000000,16800000,6,711,1,1.0,0.0,3.0
3200000,11800000,16,848,1,1.0,1.0,1.0
8000000,27800000,8,804,1,1.0,0.0,2.0
1200000,2800000,14,892,1,0.0,0.0,0.0
5800000,22800000,14,696,1,1.0,1.0,1.0
2500000,7600000,20,888,1,1.0,0.0,0.0
600000,1400000,10,699,1,0.0,0.0,1.0
4900000,13000000,10,865,1,0.0,0.0,1.0
9400000,37300000,14,383,0,1.0,1.0,1.0
5300000,19300000,16,368,0,1.0,1.0,1.0
5100000,15800000,4,607,1,1.0,0.0,3.0
2900000,8900000,18,827,1,1.0,0.0,0.0
9100000,34000000,12,672,1,1.0,1.0,1.0
8800000,26700000,12,708,1,1.0,0.0,1.0
2600000,8800000,10,682,1,1.0,0.0,1.0
9700000,25500000,18,741,1,0.0,0.0,0.0
600000,1200000,8,343,0,0.0,0.0,1.0
4100000,11100000,16,785,1,0.0,0.0,0.0
8000000,28000000,20,830,1,1.0,0.0,0.0
8800000,26700000,16,696,1,1.0,0.0,0.0
200000,300000,12,697,1,0.0,0.0,0.0
3800000,11700000,2,351,1,1.0,0.0,3.0
6800000,21800000,10,556,1,1.0,0.0,1.0
8600000,31800000,2,895,1,1.0,0.0,3.0
2800000,8400000,10,534,0,0.0,0.0,1.0
8000000,29800000,12,736,1,1.0,0.0,1.0
2300000,5500000,16,629,1,0.0,0.0,0.0
7600000,16200000,20,657,1,0.0,0.0,0.0
2900000,11300000,12,839,1,1.0,1.0,1.0
7900000,25700000,18,589,1,1.0,1.0,0.0
1900000,4500000,6,805,1,0.0,0.0,2.0
4600000,13600000,20,729,1,0.0,0.0,0.0
2600000,7700000,6,399,0,0.0,0.0,2.0
2700000,6700000,8,413,0,0.0,0.0,1.0
6300000,13200000,16,321,0,0.0,0.0,0.0
2600000,7500000,2,853,1,0.0,0.0,3.0
7700000,23400000,6,400,0,1.0,1.0,3.0
7400000,16300000,16,630,1,0.0,0.0,0.0
7300000,21600000,20,557,1,0.0,0.0,0.0
2900000,7600000,2,358,0,0.0,0.0,3.0
6600000,16000000,10,510,0,0.0,1.0,1.0
2700000,9600000,14,554,1,1.0,0.0,1.0
8300000,27700000,4,596,1,1.0,0.0,3.0
4900000,18500000,8,659,1,1.0,1.0,2.0
7900000,30700000,10,322,0,1.0,0.0,2.0
8800000,21300000,14,852,1,0.0,0.0,0.0
4000000,14100000,18,653,1,1.0,0.0,0.0
3900000,9200000,12,737,1,0.0,0.0,0.0
7700000,18900000,2,583,1,0.0,0.0,3.0
3800000,10000000,16,873,1,0.0,0.0,0.0
8000000,27000000,20,595,1,1.0,1.0,0.0
3400000,11300000,20,871,1,1.0,0.0,0.0
5500000,18800000,12,603,1,1.0,1.0,1.0
7700000,29300000,14,801,1,1.0,1.0,1.0
4000000,9400000,4,723,1,0.0,1.0,3.0
5900000,22600000,18,630,1,1.0,1.0,1.0
2600000,9900000,20,368,0,1.0,2.0,0.0
6600000,22200000,12,759,1,1.0,0.0,1.0
1000000,3000000,18,382,0,0.0,0.0,0.0
800000,2800000,16,645,1,1.0,0.0,1.0
3200000,6300000,6,878,1,0.0,0.0,1.0
8400000,23400000,12,350,0,0.0,0.0,1.0
5800000,17600000,6,720,1,1.0,0.0,3.0
7300000,28100000,10,673,1,1.0,1.0,2.0
3900000,8000000,6,448,0,0.0,0.0,1.0
4600000,16000000,4,720,1,1.0,1.0,3.0
3600000,12300000,2,300,1,1.0,0.0,3.0
7500000,28700000,20,520,0,1.0,3.0,0.0
5200000,15000000,12,794,1,0.0,0.0,1.0
4400000,10000000,8,875,1,0.0,0.0,1.0
5100000,12900000,14,533,0,0.0,0.0,0.0
6000000,23600000,6,776,1,1.0,0.0,3.0
3800000,11400000,6,706,1,0.0,0.0,2.0
2800000,10900000,2,710,1,1.0,2.0,3.0
6500000,18300000,4,333,0,0.0,0.0,3.0
1600000,6400000,4,787,1,1.0,2.0,3.0
5500000,18600000,12,569,1,1.0,0.0,1.0
9600000,20100000,16,427,0,0.0,0.0,0.0
7000000,27800000,16,640,1,1.0,1.0,1.0
4000000,8100000,16,312,0,0.0,0.0,0.0
8100000,30900000,12,464,0,1.0,1.0,1.0
6600000,22800000,8,490,0,1.0,0.0,2.0
4100000,10200000,12,431,0,0.0,0.0,1.0
6600000,24800000,4,500,1,1.0,1.0,3.0
5100000,12200000,14,511,0,0.0,0.0,0.0
8200000,25200000,18,691,1,1.0,0.0,0.0
9500000,24400000,14,696,1,0.0,0.0,0.0
7600000,27600000,2,437,1,1.0,0.0,3.0
8400000,20800000,12,335,0,0.0,0.0,1.0
7600000,25100000,4,671,1,1.0,0.0,3.0
1400000,3700000,12,621,1,0.0,0.0,1.0
2700000,6800000,10,455,0,0.0,0.0,1.0
200000,500000,10,856,1,0.0,0.0,1.0
600000,2100000,16,892,1,1.0,0.0,1.0
5200000,12900000,16,819,1,0.0,0.0,0.0
5100000,11600000,10,308,0,0.0,0.0,1.0
9200000,18600000,2,889,1,0.0,0.0,3.0
6500000,23200000,18,713,1,1.0,2.0,0.0
8500000,21000000,6,665,1,0.0,0.0,2.0
2000000,6000000,12,837,1,0.0,0.0,1.0
7500000,18000000,20,395,0,0.0,0.0,0.0
7500000,28900000,10,632,1,1.0,0.0,2.0
2000000,4300000,16,497,0,0.0,0.0,0.0
1400000,2700000,14,694,1,0.0,0.0,0.0
1700000,5600000,2,882,1,1.0,0.0,3.0
5300000,14900000,6,504,0,0.0,0.0,2.0
8900000,30100000,2,747,1,1.0,0.0,3.0
9700000,35300000,4,462,1,1.0,0.0,3.0
9000000,25900000,4,538,0,0.0,0.0,3.0
8500000,30900000,6,664,1,1.0,1.0,3.0
3500000,10900000,4,524,1,1.0,0.0,3.0
500000,1400000,6,464,0,0.0,0.0,2.0
8900000,19100000,6,807,1,0.0,0.0,2.0
7800000,27200000,18,622,1,1.0,1.0,0.0
9800000,27800000,6,827,1,0.0,0.0,2.0
5200000,19000000,14,687,1,1.0,0.0,1.0
7400000,19400000,16,835,1,0.0,0.0,0.0
1200000,3300000,6,772,1,0.0,0.0,2.0
1000000,3200000,2,710,1,1.0,1.0,3.0
9500000,32500000,14,581,1,1.0,0.0,1.0
4500000,11700000,18,775,1,0.0,0.0,0.0
4900000,16000000,12,710,1,1.0,0.0,1.0
700000,2500000,8,321,0,1.0,0.0,2.0
9400000,28300000,20,761,1,1.0,0.0,0.0
8300000,31400000,6,674,0,1.0,3.0,3.0
5600000,13000000,4,899,1,0.0,0.0,3.0
4400000,12300000,8,567,1,0.0,0.0,1.0
2100000,5400000,8,771,1,0.0,0.0,1.0
4400000,10600000,4,360,0,0.0,0.0,3.0
6300000,19600000,6,425,0,1.0,0.0,3.0
9900000,30000000,18,496,0,1.0,0.0,0.0
700000,1600000,20,705,1,0.0,0.0,0.0
3600000,12400000,14,427,0,1.0,0.0,1.0
5600000,21000000,2,552,1,1.0,0.0,3.0
1000000,3700000,8,725,1,1.0,0.0,2.0
6400000,15600000,8,553,1,0.0,0.0,1.0
8900000,19100000,2,725,1,0.0,0.0,3.0
9900000,26100000,2,481,0,0.0,0.0,3.0
4000000,8600000,4,847,1,0.0,0.0,3.0
7300000,25700000,10,666,1,1.0,0.0,2.0
8100000,25400000,6,477,0,1.0,0.0,3.0
6800000,22100000,4,446,1,1.0,1.0,3.0
2600000,8200000,8,630,1,1.0,0.0,2.0
300000,1100000,20,613,1,1.0,0.0,0.0
2400000,7500000,4,851,1,1.0,1.0,3.0
6000000,20600000,12,339,0,1.0,0.0,1.0
3800000,11100000,16,857,1,0.0,0.0,0.0
7000000,22100000,14,467,0,1.0,0.0,1.0
5400000,12900000,16,355,0,0.0,0.0,0.0
6400000,16400000,6,428,0,0.0,0.0,2.0
7000000,24000000,14,450,0,1.0,0.0,1.0
2100000,4600000,4,348,0,0.0,0.0,3.0
4400000,15000000,12,459,0,1.0,1.0,1.0
8000000,31000000,8,847,1,1.0,1.0,2.0
3900000,8300000,18,523,0,0.0,1.0,0.0
4700000,15200000,10,786,1,1.0,0.0,1.0
6800000,21200000,14,300,0,1.0,1.0,1.0
1800000,6500000,12,728,1,1.0,0.0,1.0
8600000,32000000,4,497,1,1.0,2.0,3.0
3600000,13700000,10,548,0,1.0,0.0,2.0
6800000,22900000,6,576,1,1.0,1.0,3.0
1100000,4100000,20,863,1,1.0,1.0,0.0
4000000,8400000,8,717,1,0.0,0.0,1.0
2500000,5900000,12,668,1,0.0,0.0,0.0
5400000,17400000,10,335,0,1.0,0.0,1.0
6600000,13600000,4,861,1,0.0,0.0,3.0
6000000,14900000,2,321,0,0.0,0.0,3.0
2200000,8300000,10,585,1,1.0,1.0,2.0
8800000,18500000,10,704,1,0.0,0.0,1.0
4000000,10300000,4,819,1,0.0,0.0,3.0
3600000,12400000,18,494,0,1.0,1.0,0.0
8100000,22500000,2,808,1,0.0,1.0,3.0
5200000,11000000,12,830,1,0.0,0.0,0.0
1100000,2800000,14,473,0,0.0,0.0,0.0
7500000,29800000,4,392,1,1.0,2.0,3.0
7700000,20300000,12,806,1,0.0,0.0,1.0
5700000,21400000,8,340,0,1.0,2.0,2.0
5000000,13900000,8,555,1,0.0,0.0,1.0
500000,1200000,16,499,0,0.0,0.0,0.0
8900000,21300000,10,467,0,0.0,0.0,1.0
1700000,6600000,4,797,1,1.0,0.0,3.0
500000,1300000,18,762,1,0.0,0.0,0.0
9900000,36500000,16,562,1,1.0,0.0,1.0
8400000,21800000,2,492,0,0.0,0.0,3.0
500000,1700000,4,824,1,1.0,0.0,3.0
1700000,5700000,10,602,1,1.0,0.0,1.0
6500000,18300000,10,722,1,0.0,0.0,1.0
8900000,28400000,6,709,1,1.0,0.0,3.0
400000,1400000,4,302,1,1.0,1.0,3.0
5700000,12300000,6,364,0,0.0,0.0,2.0
9600000,23800000,12,389,0,0.0,0.0,1.0
8500000,20000000,16,786,1,0.0,0.0,0.0
4000000,11500000,8,434,0,0.0,0.0,2.0
6300000,18100000,6,671,1,0.0,0.0,2.0
4000000,14700000,8,376,0,1.0,1.0,2.0
9400000,32200000,6,898,1,1.0,0.0,3.0
4100000,15500000,10,836,1,1.0,0.0,2.0
1100000,4400000,6,515,0,1.0,0.0,3.0
8700000,24800000,20,360,0,0.0,0.0,0.0
4900000,12800000,2,691,1,0.0,0.0,3.0
2800000,9100000,14,510,0,1.0,0.0,1.0
9600000,23200000,18,389,0,0.0,0.0,0.0
6900000,19000000,14,348,0,0.0,0.0,0.0
2300000,8100000,2,504,1,1.0,1.0,3.0
6800000,21300000,20,658,1,1.0,0.0,0.0
2200000,5400000,16,641,1,0.0,0.0,0.0
5900000,19800000,20,327,0,1.0,0.0,0.0
7000000,20300000,18,726,1,0.0,0.0,0.0
9600000,34100000,20,828,1,1.0,0.0,0.0
6500000,14500000,12,755,1,0.0,0.0,0.0
3800000,7600000,20,788,1,0.0,0.0,0.0
9400000,25100000,20,832,1,0.0,0.0,0.0
2100000,8200000,4,554,1,1.0,0.0,3.0
8500000,26200000,8,811,1,1.0,0.0,2.0
3800000,12000000,2,649,1,1.0,0.0,3.0
3400000,9700000,20,830,1,0.0,0.0,0.0
5600000,11700000,6,707,1,0.0,0.0,1.0
8500000,33700000,10,483,0,1.0,0.0,2.0
2100000,5500000,18,349,0,0.0,1.0,0.0
400000,1500000,4,846,1,1.0,0.0,3.0
7900000,31500000,20,386,0,1.0,1.0,0.0
6900000,19200000,12,408,0,0.0,0.0,1.0
1800000,3900000,2,764,1,0.0,0.0,3.0
1200000,3200000,18,473,0,0.0,0.0,0.0
3600000,9800000,12,654,1,0.0,2.0,1.0
7200000,22800000,2,551,1,1.0,0.0,3.0
9400000,21800000,6,850,1,0.0,0.0,2.0
9000000,24200000,4,646,1,0.0,0.0,3.0
1000000,2100000,8,793,1,0.0,0.0,1.0
5600000,19900000,16,551,1,1.0,0.0,1.0
900000,2600000,4,346,0,0.0,0.0,3.0
9000000,19100000,14,540,0,0.0,0.0,0.0
3100000,9000000,20,892,1,0.0,0.0,0.0
8000000,20700000,6,570,1,0.0,0.0,2.0
3500000,11300000,16,874,1,1.0,0.0,1.0
3900000,12600000,8,553,1,1.0,0.0,2.0
9700000,34500000,10,649,1,1.0,1.0,2.0
4500000,15800000,14,439,0,1.0,0.0,1.0
6800000,24800000,8,621,1,1.0,0.0,2.0
6300000,18600000,14,872,1,0.0,0.0,1.0
4900000,18500000,8,492,0,1.0,0.0,2.0
4800000,18600000,6,618,1,1.0,0.0,3.0
7500000,15800000,18,458,0,0.0,0.0,0.0
5200000,13900000,4,422,0,0.0,0.0,3.0
9400000,30900000,20,873,1,1.0,0.0,0.0
3200000,10000000,14,610,1,1.0,0.0,1.0
3600000,13200000,20,546,0,1.0,0.0,0.0
3400000,7200000,8,741,1,0.0,0.0,1.0
2100000,8200000,6,754,1,1.0,2.0,3.0
7200000,15100000,8,379,0,0.0,0.0,1.0
4500000,16900000,18,455,0,1.0,1.0,1.0
2600000,9000000,20,615,1,1.0,0.0,0.0
6400000,21700000,10,384,0,1.0,0.0,1.0
6400000,25100000,16,628,1,1.0,0.0,1.0
3100000,11200000,16,865,1,1.0,0.0,1.0
1800000,5300000,2,679,1,0.0,0.0,3.0
9300000,19000000,14,689,1,0.0,0.0,0.0
6500000,13800000,10,636,1,0.0,0.0,1.0
3100000,6600000,20,837,1,0.0,0.0,0.0
2300000,8500000,12,557,1,1.0,1.0,1.0
500000,1700000,10,324,0,1.0,0.0,1.0
3700000,9300000,14,531,0,0.0,0.0,0.0
8600000,21400000,14,476,0,0.0,0.0,0.0
2600000,8500000,4,775,1,1.0,0.0,3.0
7100000,18000000,20,477,0,0.0,0.0,0.0
7000000,19800000,16,682,1,0.0,0.0,0.0
8300000,17700000,12,334,0,0.0,0.0,0.0
6800000,23900000,12,565,1,1.0,0.0,1.0
9900000,25700000,2,340,0,0.0,0.0,3.0
5100000,11000000,14,322,0,0.0,0.0,0.0
3500000,10700000,8,883,1,1.0,2.0,2.0
4300000,12800000,16,346,0,0.0,1.0,0.0
5300000,20200000,2,861,1,1.0,2.0,3.0
6400000,21900000,12,699,1,1.0,0.0,1.0
9300000,27200000,8,629,1,0.0,0.0,2.0
1100000,3100000,14,359,0,0.0,0.0,1.0
7100000,27000000,10,430,0,1.0,0.0,2.0
1100000,3300000,18,417,0,0.0,0.0,0.0
1900000,5200000,6,896,1,0.0,0.0,2.0
1300000,3900000,16,690,1,0.0,0.0,0.0
7500000,22800000,16,347,0,1.0,0.0,0.0
2400000,7000000,4,539,0,0.0,0.0,3.0
2500000,8000000,8,464,0,1.0,0.0,2.0
7500000,16200000,4,310,0,0.0,0.0,3.0
9300000,36600000,6,431,0,1.0,0.0,3.0
3300000,10000000,12,489,0,1.0,1.0,1.0
5700000,13900000,12,775,1,0.0,0.0,1.0
300000,600000,6,365,0,0.0,0.0,1.0
1200000,4500000,10,555,1,1.0,2.0,2.0
8200000,29600000,10,457,0,1.0,1.0,2.0
5500000,12400000,8,580,1,0.0,0.0,1.0
1800000,7200000,20,496,0,1.0,0.0,0.0
3500000,11400000,16,837,1,1.0,1.0,1.0
6000000,13200000,6,455,0,0.0,0.0,2.0
2700000,9700000,20,551,1,1.0,2.0,0.0
5900000,20700000,10,825,1,1.0,0.0,2.0
2100000,4200000,18,554,1,0.0,0.0,0.0
2000000,5200000,18,400,0,0.0,0.0,0.0
9000000,34300000,10,853,1,1.0,0.0,2.0
7600000,18800000,14,403,0,0.0,0.0,0.0
500000,1500000,6,392,0,0.0,0.0,2.0
6300000,19000000,20,673,1,1.0,0.0,0.0
3100000,7100000,10,498,0,0.0,0.0,1.0
1100000,2600000,6,858,1,0.0,0.0,2.0
3900000,14300000,20,477,0,1.0,2.0,0.0
8700000,28200000,12,548,0,1.0,0.0,1.0
6400000,23900000,6,300,0,1.0,0.0,3.0
200000,800000,12,483,0,1.0,1.0,1.0
2400000,5800000,20,384,0,0.0,0.0,0.0
8900000,35200000,10,894,1,1.0,0.0,2.0
6100000,14800000,10,492,0,0.0,0.0,1.0
7600000,25700000,4,607,1,1.0,0.0,3.0
900000,2400000,16,701,1,0.0,1.0,0.0
7100000,19700000,20,890,1,0.0,0.0,0.0
5000000,14600000,10,808,1,0.0,0.0,1.0
2000000,7400000,20,596,1,1.0,1.0,0.0
2600000,6200000,14,421,0,0.0,0.0,0.0
7000000,14900000,20,495,0,0.0,0.0,0.0
3900000,9800000,6,604,1,0.0,0.0,2.0
8400000,32600000,4,509,1,1.0,0.0,3.0
200000,600000,8,852,1,0.0,0.0,2.0
1900000,6700000,16,893,1,1.0,0.0,1.0
9200000,33000000,14,874,1,1.0,1.0,1.0
300000,500000,6,386,0,0.0,0.0,1.0
6300000,18100000,4,590,1,0.0,0.0,3.0
6100000,23500000,14,510,0,1.0,1.0,1.0
7800000,25600000,6,523,0,1.0,0.0,3.0
2000000,6700000,8,461,0,1.0,0.0,2.0
1900000,5600000,2,832,1,0.0,0.0,3.0
3300000,9600000,18,896,1,0.0,0.0,0.0
9500000,26000000,2,732,1,0.0,0.0,3.0
3500000,13900000,16,301,0,1.0,1.0,1.0
4400000,15800000,4,701,1,1.0,0.0,3.0
2000000,4000000,14,502,0,0.0,0.0,0.0
9200000,19500000,12,742,1,0.0,0.0,0.0
2200000,5000000,2,755,1,0.0,0.0,3.0
1900000,7100000,2,834,1,1.0,0.0,3.0
8700000,18400000,12,394,0,0.0,0.0,0.0
9700000,19700000,4,663,1,0.0,0.0,3.0
9400000,20300000,10,649,1,0.0,0.0,1.0
8000000,23200000,14,738,1,0.0,0.0,1.0
1000000,2000000,4,524,0,0.0,0.0,2.0
5300000,14600000,16,855,1,0.0,0.0,0.0
1400000,5400000,20,304,0,1.0,2.0,0.0
1600000,3800000,12,532,0,0.0,0.0,0.0
3400000,8500000,6,584,1,0.0,0.0,2.0
7800000,28700000,4,447,1,1.0,0.0,3.0
7100000,19900000,14,852,1,0.0,0.0,1.0
6000000,13100000,2,368,0,0.0,0.0,3.0
8200000,28900000,10,447,0,1.0,0.0,2.0
3900000,11400000,20,867,1,0.0,0.0,0.0
8400000,17600000,12,397,0,0.0,0.0,0.0
9700000,19400000,20,798,1,0.0,0.0,0.0
8300000,26300000,20,530,0,1.0,0.0,0.0
2500000,9900000,16,356,0,1.0,0.0,1.0
6100000,24000000,18,718,1,1.0,1.0,1.0
5000000,13000000,10,459,0,0.0,0.0,1.0
9500000,22200000,8,571,1,0.0,0.0,1.0
5700000,20500000,8,412,0,1.0,0.0,2.0
5000000,12500000,20,604,1,0.0,0.0,0.0
8600000,20600000,16,449,0,0.0,0.0,0.0
1400000,5300000,12,778,1,1.0,1.0,1.0
5900000,21200000,16,476,0,1.0,0.0,1.0
4100000,10400000,12,727,1,0.0,0.0,1.0
7400000,18500000,8,818,1,0.0,0.0,1.0
7100000,19300000,16,738,1,0.0,0.0,0.0
5300000,18200000,16,546,0,1.0,0.0,1.0
6600000,14100000,2,471,0,0.0,0.0,3.0
2800000,10600000,4,860,1,1.0,0.0,3.0
1600000,4400000,4,364,0,0.0,0.0,3.0
8500000,25300000,20,557,1,0.0,0.0,0.0
5200000,20700000,12,612,1,1.0,2.0,1.0
6400000,19300000,6,414,0,1.0,1.0,3.0
1300000,2900000,4,372,0,0.0,0.0,3.0
5600000,11600000,12,466,0,0.0,0.0,0.0
9000000,19800000,20,348,0,0.0,0.0,0.0
7800000,17200000,4,597,1,0.0,0.0,3.0
4000000,11000000,8,791,1,0.0,0.0,1.0
700000,1800000,12,400,0,0.0,0.0,1.0
7300000,18700000,16,813,1,0.0,0.0,0.0
5200000,15400000,4,675,1,0.0,0.0,3.0
6200000,18200000,18,324,0,0.0,0.0,0.0
1100000,3600000,8,693,1,1.0,0.0,2.0
5600000,13700000,8,491,0,0.0,0.0,1.0
3400000,9800000,8,559,1,0.0,0.0,2.0
1500000,4900000,16,392,0,1.0,1.0,1.0
5800000,18600000,18,532,0,1.0,1.0,0.0
9800000,29400000,8,592,1,0.0,0.0,2.0
8300000,23100000,4,459,0,0.0,0.0,3.0
500000,1200000,4,627,1,0.0,0.0,3.0
1900000,6100000,2,462,1,1.0,0.0,3.0
9700000,24700000,14,600,1,0.0,0.0,0.0
1800000,6200000,18,366,0,1.0,0.0,0.0
3300000,9700000,14,356,0,0.0,0.0,1.0
900000,2300000,16,590,1,0.0,0.0,0.0
8200000,28900000,4,485,1,1.0,1.0,3.0
500000,1700000,18,617,1,1.0,1.0,0.0
1000000,2600000,8,664,1,0.0,0.0,1.0
7100000,27900000,8,583,1,1.0,1.0,2.0
200000,400000,18,859,1,0.0,0.0,0.0
3100000,7300000,14,504,0,0.0,1.0,0.0
700000,2300000,16,688,1,1.0,0.0,1.0
1800000,5700000,2,422,1,1.0,0.0,3.0
8400000,27000000,8,746,1,1.0,0.0,2.0
7400000,17500000,20,317,0,0.0,0.0,0.0
6700000,20200000,6,701,1,1.0,0.0,3.0
1700000,6000000,16,754,1,1.0,0.0,1.0
300000,600000,10,515,0,0.0,0.0,0.0
3800000,8800000,12,670,1,0.0,0.0,0.0
1300000,4000000,8,407,0,1.0,0.0,2.0
3100000,10900000,12,884,1,1.0,0.0,1.0
200000,400000,20,882,1,0.0,0.0,0.0
8100000,24700000,6,595,1,1.0,0.0,3.0
8900000,22900000,4,757,1,0.0,0.0,3.0
4200000,8500000,4,386,0,0.0,0.0,3.0
4100000,11100000,18,756,1,0.0,0.0,0.0
8300000,25700000,12,453,0,1.0,0.0,1.0
7500000,25200000,8,316,0,1.0,2.0,2.0
2100000,7700000,6,703,1,1.0,0.0,3.0
1400000,3200000,8,753,1,0.0,0.0,1.0
6900000,23500000,2,621,1,1.0,0.0,3.0
2500000,9100000,10,852,1,1.0,0.0,2.0
3800000,9400000,12,301,0,0.0,0.0,1.0
7700000,29300000,10,359,0,1.0,1.0,2.0
3200000,6600000,16,534,0,0.0,0.0,0.0
8600000,20000000,10,704,1,0.0,0.0,1.0
3800000,13700000,16,662,1,1.0,0.0,1.0
8400000,31100000,18,599,1,1.0,0.0,1.0
1600000,5400000,4,319,1,1.0,0.0,3.0
7800000,19400000,16,549,0,0.0,0.0,0.0
9400000,21000000,12,443,0,0.0,0.0,0.0
9900000,26700000,10,550,1,0.0,0.0,1.0
2400000,8000000,18,393,0,1.0,1.0,0.0
7500000,15100000,8,488,0,0.0,0.0,1.0
3300000,11800000,16,845,1,1.0,1.0,1.0
5500000,19000000,2,382,1,1.0,0.0,3.0
2400000,7500000,12,357,0,1.0,0.0,1.0
8700000,27500000,16,815,1,1.0,0.0,0.0
9600000,26000000,16,368,0,0.0,0.0,0.0
8400000,19800000,16,674,1,0.0,0.0,0.0
9200000,23900000,10,335,0,0.0,0.0,1.0
4600000,12600000,2,355,0,0.0,0.0,3.0
7600000,17500000,6,510,0,0.0,0.0,2.0
8500000,17800000,4,698,1,0.0,0.0,3.0
3100000,8200000,18,408,0,0.0,0.0,0.0
4900000,13100000,18,401,0,0.0,0.0,0.0
5800000,14000000,14,418,0,0.0,0.0,0.0
5700000,21300000,4,697,1,1.0,1.0,3.0
3200000,12200000,14,683,0,1.0,3.0,1.0
8000000,31500000,16,763,1,1.0,1.0,1.0
5000000,11400000,6,336,0,0.0,0.0,2.0
2900000,8300000,10,693,1,0.0,0.0,1.0
6400000,23900000,18,745,1,1.0,0.0,1.0
6300000,22500000,18,629,1,1.0,1.0,0.0
5900000,23300000,16,581,1,1.0,1.0,1.0
8100000,29600000,4,672,1,1.0,1.0,3.0
7100000,20100000,4,700,1,0.0,0.0,3.0
1400000,4400000,14,787,1,1.0,0.0,1.0
2300000,8000000,8,300,0,1.0,0.0,2.0
7400000,16100000,4,655,1,0.0,0.0,3.0
5300000,13300000,12,572,1,0.0,0.0,1.0
7700000,16400000,2,663,1,0.0,0.0,3.0
5000000,10700000,16,726,1,0.0,0.0,0.0
6000000,12300000,12,680,1,0.0,0.0,0.0
1400000,2700000,2,685,1,0.0,0.0,3.0
9400000,23100000,6,762,1,0.0,0.0,2.0
5200000,17200000,18,768,1,1.0,0.0,0.0
3100000,11100000,8,504,0,1.0,0.0,2.0
8400000,20500000,12,796,1,0.0,0.0,1.0
1200000,2900000,18,348,0,0.0,0.0,0.0
4800000,13100000,6,717,1,0.0,0.0,2.0
9200000,34200000,4,565,1,1.0,1.0,3.0
5300000,10900000,6,647,1,0.0,0.0,1.0
4700000,10900000,2,626,1,0.0,0.0,3.0
6500000,24700000,6,554,1,1.0,1.0,3.0
3200000,11500000,20,864,1,1.0,0.0,0.0
4600000,12500000,6,406,0,0.0,0.0,2.0
700000,1800000,10,650,1,0.0,0.0,1.0
7600000,16500000,8,534,0,0.0,0.0,1.0
1200000,2600000,8,872,1,0.0,0.0,1.0
5100000,16500000,12,845,1,1.0,0.0,1.0
4300000,16300000,14,792,0,1.0,3.0,1.0
300000,1200000,18,544,0,1.0,1.0,1.0
4000000,13000000,10,552,1,1.0,0.0,1.0
3900000,14900000,12,837,1,1.0,1.0,1.0
6900000,21300000,18,845,1,1.0,0.0,0.0
7000000,24100000,10,677,1,1.0,0.0,1.0
6300000,18300000,20,430,0,0.0,0.0,0.0
8900000,22500000,12,887,1,0.0,0.0,1.0
5700000,19400000,8,544,0,1.0,0.0,2.0
5200000,18300000,10,355,0,1.0,3.0,2.0
7400000,17500000,4,540,0,0.0,0.0,3.0
6500000,16000000,14,444,0,0.0,0.0,0.0
6200000,14900000,14,567,1,0.0,0.0,0.0
2400000,6500000,20,513,0,0.0,0.0,0.0
